user_name,favorites,retweets,user_screen_name,created_at,text,user_id,tweet_id
Bluefin Solutions,1,0,19409747,1.50946E+12,The #grads are working hard learning about BW modelling a full LSA in the Data Warehousing Workbench http://bit.ly/2zQbDAB  #SAP #Guruspic.twitter.com/pucsvrMjRa,19409747,9.2535E+17
DistiSource,1,0,256171659,1.50946E+12,The Making of a Successful #SAP implementation via @Symmetry_Corp https://buff.ly/2lvElE4  #technewspic.twitter.com/T6QoA3ATeK,256171659,9.2535E+17
MBA Jobs Healthcare,0,0,443877093,1.50946E+12,"Partner #recruiting&Activation Sr Spec: #SAP, China (Jilin Province). http://www.MBA-Exchange.com/mba-job/SAP-Partner-RecruitingandActivation-Sr-Spec-in_d34940a349f44be7 … #MBA #jobs #Healthcare",443877093,9.25349E+17
"Sunny K. Joshi, MBA",0,0,106560162,1.50946E+12,Blockchain to the Rescue: We Can Be Much Better at Weathering Natural Disasters http://news.sap.com/video-blockchain-rescue-better-weathering-natural-disasters/?utm_source=dlvr.it&utm_medium=twitter … #SAP pic.twitter.com/EYN7MTTMSB,106560162,9.25349E+17
Remco Jansen,0,0,23997398,1.50946E+12,Blockchain to the Rescue: We Can Be Much Better at Weathering Natural Disasters http://dlvr.it/PyVf7J  #SAP pic.twitter.com/ZrTtVef8ba,23997398,9.25349E+17
"Secure-24, LLC",0,1,65171806,1.50946E+12,"Get insights on virtualizing the #SAP HANA platform. Watch this video now! 
https://youtu.be/3IyVEAsIE1U ",65171806,9.25348E+17
Mr. Blockchain,0,0,9.23914E+17,1.50946E+12,RT @GuruJiiva116: Visual was great and Good Explanation #SAP #Blockchain #SophiaTXhttps://twitter.com/Sophia_TX_/status/925322764248145924 …,9.23914E+17,9.25348E+17
SAP Cloud Platform,2,4,577298820,1.50946E+12,"#ICYMI Join #ASUG webcast: #Apple & #SAP tips to create native iOS apps for the enterprise. Nov 7, 2pm CST http://spr.ly/60178CASH ",577298820,9.25348E+17
guru prasaad,3,0,962657191,1.50946E+12,Visual was great and Good Explanation #SAP #Blockchain #SophiaTXhttps://twitter.com/Sophia_TX_/status/925322764248145924 …,962657191,9.25348E+17
Vitaliy Rudnytskiy,1,1,138823701,1.50946E+12,#SAP and #WTA serve up real-time statistics via #SAPLeonardo + #SAPHANA helps #NHL fans delve into hockey historyhttp://searchsap.techtarget.com/news/450429112/SAP-and-WTA-serve-up-real-time-statistics-via-SAP-Leonardo …,138823701,9.25348E+17
Kartik Dua,0,0,1049070300,1.50946E+12,Blockchain to the Rescue: We Can Be Much Better At Weathering Natural Disasters http://dlvr.it/PyVch6  #sap pic.twitter.com/lTYV6FbIWO,1049070300,9.25348E+17
Jessica Hall,0,0,9.09734E+17,1.50946E+12,"#SAP is hiring! SAP #Security #Specialist Job in #DublinDIE, apply now! #job https://workfor.us/lifeatsap/31lg7z9 … #JobsatSAPpic.twitter.com/2ignTJIOAz",9.09734E+17,9.25347E+17
Jim Davis Auto,1,3,575488581,1.50945E+12,The first concept vehicle to explore future mobility and immobility needs: pic.twitter.com/SPOnU0aHV1 #SAP #Automotive http://bit.ly/2yMx8EH ,575488581,9.25347E+17
YASH Technologies,2,1,18331975,1.50945E+12,#SAP #S4HANA 1610 represents the next step in #ERP for the digital age. Check out our latest bloghttp://www.yash.com/blog/sap-s4hana-1610-functionalities/?camp_id=1683&source_id=71 …,18331975,9.25347E+17
G3G,0,0,982684850,1.50945E+12,Set Item Cost for Not-Based Returns https://hubs.ly/H08ZYyS0  by @G3Gnews #SAP #SAPBusinessOne #SAPTip,982684850,9.25347E+17
Ematz Group S.A.S,0,0,7.31865E+17,1.50945E+12,"#EmatzGroup 48% Utiliza #SAP
Casi la mitad de las empresas de #petroleo y #gas han instalado #SAPHANA http://bit.ly/2rtEM2o pic.twitter.com/vzzaTvQevm",7.31865E+17,9.25347E+17
Jesus Gonzalez,0,0,8.82903E+17,1.50945E+12,"@Ausape@Jesusibermatica@IOT. Integramos los mundos OT de operación en planta y de desempeño de producto con los de #TI, con un enfoque #SAP pic.twitter.com/gA1FUXjHR7",8.82903E+17,9.25347E+17
Altim,0,0,279482013,1.50945E+12,¿Conoces nuestro #CasodeÉxito   con @IndHergom?  #SAP #ERP #BI http://ow.ly/g1e830fCVvO pic.twitter.com/kSuKlCvoRn,279482013,9.25345E+17
SAPInnovBizSolutions,1,0,138810886,1.50945E+12,Boehringer Ingelheim talks about innovating their supply chain processes with a #cloud-based solution from #SAP http://spr.ly/60108h128 pic.twitter.com/P65nT0uaZH,138810886,9.25345E+17
Aaron Okoro,0,0,9.12289E+17,1.50945E+12,"@SDenecken https://buff.ly/2xGm8oU  very interesting blog once again.
#SAP #MachineLearningpic.twitter.com/5OU4Wuxgjk",9.12289E+17,9.25345E+17
Miranda LaBate,1,0,7.80785E+17,1.50945E+12,"""Even your Toaster is Thinking, everything is thinking!"" #SAP #Automotivehttps://www.youtube.com/watch?v=b2SaQA3G8nE …",7.80785E+17,9.25345E+17
HRC Consulting IT,0,2,1160424854,1.50945E+12,"L’avenir de la #donnée et du #BigData, le point par #SAP http://bit.ly/2lxCiPP ",1160424854,9.25343E+17
Axians ICT Austria,2,0,434834439,1.50945E+12,Wir holen uns mit #MarkusMorell einen absoluten Profi seines Faches für den Geschäftsbereich #SAP an Bord. https://www.axians.at/de/markus-morell-ist-neuer-sap-geschaeftsbereichsleiter-bei-axians-ict-austria/ …,434834439,9.25343E+17
Miranda LaBate,3,2,7.80785E+17,1.50945E+12,"Can't see #LeonardoLive in person? - then register for this Live-cast, streaming November 2nd! #SAP #Automotive http://bit.ly/2yZ6WEw ",7.80785E+17,9.25343E+17
American Digital,1,0,1967505751,1.50945E+12,How do you land a $5M #SAP managed services deal? Go 3 years without a production outage. Find out how we did it. https://buff.ly/2yXY9oQ pic.twitter.com/eajp9StDMA,1967505751,9.25341E+17
newjob,0,0,87893817,1.50945E+12,"#Inhouse #Consultant #SAP #BW/ #BO (w/m) gesucht von @Holy_Fashion_Group in #Kreuzlingen
http://www.newjob.de/stellenanzeigen/inhouse-consultant-sap-bw-bo.9031.php …pic.twitter.com/lZiLN5kWXL",87893817,9.25341E+17
newjob,0,0,87893817,1.50945E+12,"IT-Spezialist #SAP_Basis #Administration in Hamburg gesucht von @Fielmann AG
http://www.newjob.de/stellenanzeigen/it-spezialist-sap-basis-administration.9077.php …
#stellenangebot #fielmann #sap #basispic.twitter.com/XhtLyy4dE1",87893817,9.25341E+17
newjob,0,0,87893817,1.50945E+12,"#Entwickler (m/w) #SAP #ABAP 00 / SAP UI5 in Biberach an der Riß gesucht von @Handtmann_Service GmbH & Co. KG
http://www.newjob.de/stellenanzeigen/entwickler-sap-abap-00-sap-ui5.9075.php …
#jobspic.twitter.com/2nc5cL60bR",87893817,9.25341E+17
Abacus Middle East,1,0,7.2192E+17,1.50945E+12,#SAP #S4HANA #UniversalJournal brings together once-separate components #FinancialAccounting & #Controlling into one pool of business data.pic.twitter.com/8mnsfrT5fm,7.2192E+17,9.2534E+17
SAP Re-Engineering,0,0,235172341,1.50945E+12,#SAP <b>SAP</b> Developer - CRM: You will be a part of a very collaborative team performing… https://goo.gl/fb/gp9atG ,235172341,9.25339E+17
SAP Re-Engineering,0,0,235172341,1.50945E+12,"#SAP <b>SAP</b> Finance Specialist: SAP Finance Specialist in Newly qualified, Charity… https://goo.gl/fb/1tSaK4 ",235172341,9.25339E+17
Jim Davis Auto,1,1,575488581,1.50945E+12,Five things worth knowing about automated vehicles pic.twitter.com/CGqgrvSZA4 #SAP #car http://bit.ly/2iuo0ym pic.twitter.com/pQFUkqe3YM,575488581,9.25339E+17
Panu Repo,0,0,214592056,1.50945E+12,@Kesko wins Gold #SAP Quality Awards for Cloud HCM project implemented in partnership with Tieto. Congratulations! http://tieto.smh.re/1U8 ,214592056,9.25339E+17
Amit Supe,0,0,2995836452,1.50945E+12,Frank Wammes pens down 5 rules of success to deliver rapid & sustainable value for your customers & company. #SAP... https://lnkd.in/fYASD8f ,2995836452,9.25339E+17
G3G,0,0,982684850,1.50945E+12,Here is £100 off your ticket to join G3G at UKISUG Connect next month https://hubs.ly/H08Qp2Q0  by @G3Gnews #UKISUGConnect #SAP #S/4HANA,982684850,9.25339E+17
i3s Consultoría SAP,0,0,369979540,1.50945E+12,Doblete de Miguel Peiro en el Campeonato de Asturias de Karting @peiro_miguel #karting #SAP #Asturiashttp://bit.ly/2ihQUho ,369979540,9.25338E+17
Susan Robinson,0,0,7.829E+17,1.50945E+12,#SAP Logistics With #S4HANA – An Introductionhttps://e3zine.com/?p=11623 ,7.829E+17,9.25338E+17
Empleos Sap,0,0,2396397416,1.50945E+12,#empleos #vacantes #argentina Ejecutiva de Cuentas / TecnologÃ¬a – Zona PALERMO / CABA /… http://dlvr.it/PyVKYQ  #sap #erp #consultorsap,2396397416,9.25338E+17
Empleos Sap,0,0,2396397416,1.50945E+12,#empleos #vacantes #argentina RH VISION Gestor de cuentas mayoristas – Ventas corporativas… http://dlvr.it/PyVKYK  #sap #erp #consultorsap,2396397416,9.25338E+17
Haig Ehramdjian,1,0,28562093,1.50945E+12,Supporting small businesses and inspiring future innovators. #SME #SAP http://bit.ly/2zldz7m ,28562093,9.25337E+17
Matoy Sumayao,0,0,211791869,1.50945E+12,"#SAP is hiring! Project Principal #Consultant #Job in #Tokyo13JP, apply now! #job https://workfor.us/lifeatsap/1g0qh  #JobsatSAPpic.twitter.com/Pqb97kv4B0",211791869,9.25337E+17
Jim Davis Auto,0,1,575488581,1.50945E+12,#Innovation's Secret Weapon: Breakthrough Technology and People #SAP #automotive http://bit.ly/2yDWQLz pic.twitter.com/UMNkD1mqUc,575488581,9.25337E+17
MBA Jobs Healthcare,0,0,443877093,1.50945E+12,"Senior Presales Specialist: #SAP, China (Jilin Province). http://www.MBA-Exchange.com/mba-job/SAP-Senior-Presales-Specialist-in_0e5343120b9765a3 … #MBA #jobs #Healthcare",443877093,9.25337E+17
beardyr0ry,34,4,7.32277E+17,1.50945E+12,"Fail #Battlefield1 #BF1 #FAIL #SAP #PS4share
https://store.playstation.com/#!/en-ie/tid=CUSA00572_00 …pic.twitter.com/nmpkPYZJPh",7.32277E+17,9.25337E+17
Kerry B.,0,0,4745342114,1.50945E+12,#SAP #CX 10 Tips From Pioneers Of In-Memory ERP Solutions - There’s been a lot of noise about the benefits of n...http://ow.ly/icCC50eUFnC ,4745342114,9.25336E+17
SAP en la UPV,0,0,982930022,1.50945E+12,¿Buscas trabajo de consultor SAP? Visita este link y suerte. http://ow.ly/csum30gdbu1  #SAP @SAPSpain #consultorSAP,982930022,9.25335E+17
Muriël van Mameren,0,0,146764074,1.50945E+12,"From 2020 the #SAP landscape will transform into #SAP S/4 HANA, prepare your company together with Atos. Read more http://bit.ly/2iRpliZ pic.twitter.com/NFhybMaAzq",146764074,9.25335E+17
Muthoni Wambugu,1,0,3433157361,1.50945E+12,3 #SAP Project Management Tips For Your Migration. Read the blog post via @Symmetry_corp https://buff.ly/2yfRk2x  #cloudcomputing #iotpic.twitter.com/QSJEN768Kr,3433157361,9.25335E+17
WINMAG Pro,1,0,106684295,1.50945E+12,"#BigData in 2020: hier staan we ( #infographic ) https://buff.ly/2z0KEFc 

| #globalsurvey #SAP pic.twitter.com/EjWks1vW9w",106684295,9.25334E+17
Capgemini France,0,1,276957209,1.50945E+12,"Lilia, consultante fonctionnelle raconte son projet #SAP pour un grand industriel français le 23/11. Inscr. : https://goo.gl/8nwkiU pic.twitter.com/WT73naq2an",276957209,9.25334E+17
Semaphore Software,0,0,73095959,1.50945E+12,"Silver Touch’s BLESS #GST Connector making GSTR returns EASY for #SAP Customers. 
http://sapgstindia.blogspot.in/2017/10/silver-touchs-bless-gst-connector.html …pic.twitter.com/FXWGkknlSB",73095959,9.25334E+17
SilverTouch,0,0,201596653,1.50945E+12,Silver Touch’s BLESS #GST Connector making GSTR returns EASY for #SAP Customers.---http://sapgstindia.blogspot.in/2017/10/silver-touchs-bless-gst-connector.html …pic.twitter.com/wA0QxXwzIv,201596653,9.25333E+17
Flow,1,0,7.09423E+17,1.50945E+12,@Sophia_TX_ #SAP built on @DECENTplatform // $SPHTX ICO on 5.12.17 participate with $DCT  buy now cheap @BittrexExchange @Changelly_team,7.09423E+17,9.25333E+17
syslink,0,0,7.94212E+17,1.50945E+12,Basis engineer's ultimate guide for SAP debugging - troubleshooting tips and tricks. https://www.syslinkams.com/blog/basis-engineers-ultimate-guide-for-sap-debugging?utm_source=SocialJukeBox&utm_medium=Social … #sap #saphana #s4hana #solmanpic.twitter.com/dO4XKj2cap,7.94212E+17,9.25333E+17
Faraz,0,0,47270985,1.50945E+12,SAP shocks with R100m disclosure http://dlvr.it/PyV8Sc  #SAP pic.twitter.com/uPcMFxTnoZ,47270985,9.25332E+17
SophiaTX,5,1,8.96999E+17,1.50945E+12,New public #blockchain platform integrates with #SAP https://www.accountingtoday.com/news/new-public-blockchain-platform-sophiatx-integrates-with-sap …,8.96999E+17,9.25332E+17
HO2 Systemberatung,0,0,389970729,1.50945E+12,"#SAP Solution Architect (m/w) gesucht!
Mehr Infos & Bewerben unter:
http://smrtr.io/LFZfyw 
#ITJobs #SAPJobs #Karriere #HR #Ho2pic.twitter.com/iKqMeTpb0E",389970729,9.25332E+17
SAP PSD,1,0,822029940,1.50945E+12,Help your #retail prospects and customers excel with #SAP.  Find out more http://spr.ly/60168hM5Y pic.twitter.com/r6C1PmqFmO,822029940,9.25332E+17
G3G,0,0,982684850,1.50945E+12,A Simple SAP Fiori Tip https://hubs.ly/H08Pmf40  by @G3Gnews #SAP #Fiori #SAPFiori,982684850,9.25332E+17
Nebojša Milivojević,0,0,1528693464,1.50945E+12,@GfK was able to begin automating #SAP #RegressionTesting after just 1 day with #TricentisTosca. Read their story:http://gag.gl/EA0u0l ,1528693464,9.2533E+17
Guido Hakenes,0,0,29457820,1.50945E+12,EMEA Local HR #Services #Team Coordinator (H/F) at #SAP in #Paris75FR #job https://workfor.us/lifeatsap/4rt9s  #JobsatSAPpic.twitter.com/qJ9hfp0yFk,29457820,9.2533E+17
SAP Ireland,0,0,982511647,1.50945E+12,Senior #Support Engineer S4Hana #Job (#job) wanted in #DublinDIE. #SAP https://workfor.us/lifeatsap/8b69  #JobsatSAPpic.twitter.com/DgxtN6homd,982511647,9.25329E+17
Bruno A. Bonechi,0,0,483096073,1.50945E+12,Valuable Insights on #SAP’s #HR #DigitalTransformation - The Human Resources Social Network https://buff.ly/2luznHD ,483096073,9.25329E+17
Flow,2,0,7.09423E+17,1.50945E+12,@Sophia_TX_ #SAP built on @DECENTplatform // $SPHTX ICO on 5.12.17 participate with $DCT  buy now cheap @BittrexExchange @Changelly_teamhttps://twitter.com/sophia_tx_/status/925322764248145924 …,7.09423E+17,9.25329E+17
UKISUG,1,1,20045239,1.50945E+12,"With 14 streams covering the full #SAP spectrum, our packed #UKISUGConnect programme offers over 100 sessions!

 http://bit.ly/2yWuNqV pic.twitter.com/eALXK6xrTM",20045239,9.25329E+17
Tania Al Semaani,0,0,276464789,1.50945E+12,"Solution #Sales Expert, LOB, #Finance Job at #SAP in #DubaiDUAE #job https://workfor.us/lifeatsap/7xt96e … #JobsatSAPpic.twitter.com/019dMZKEUE",276464789,9.25329E+17
Zakaria JAIATHE,3,0,480719691,1.50945E+12,"""The beauty of the world lies in the diversity of its people""
#Nigerian #Culture Café @ #SAP… https://www.instagram.com/p/Ba6UUr5jbsv/ ",480719691,9.25328E+17
Tim,0,0,142349825,1.50945E+12,"Learn how to use Angular.JS inside the SAP Cloud, using SAP Web IDE. #Tutorial #SAP #Cloud #HTML5 #angular https://goo.gl/PyUS6U ",142349825,9.25328E+17
Kunjal Kamdar,0,0,41072154,1.50945E+12,@Kesko wins Gold #SAP Quality Awards for Cloud HCM project implemented in partnership with Tieto. Congratulations! http://tieto.smh.re/1U5 ,41072154,9.25326E+17
Werner Schady,0,0,76962327,1.50945E+12,"Application Consultant SAP - SRM, PM, HR, FI/CO/Treasury oder EH&S (m/w) #SAP #Berater #Abap #SRMhttp://r.ebnd.de/r/q4-Mdh ",76962327,9.25325E+17
SAP Testing,4,0,8.77064E+17,1.50945E+12,"SAP GRC: https://goo.gl/zDuQEp 
#education #EducationUSA #EDCodes #educoach #SAP #SAPTechEd #GRCpic.twitter.com/VRXz2oxCtZ",8.77064E+17,9.25325E+17
Dr. Marcell Vollmer,2,2,99674560,1.50945E+12,#SAP Supports wasl’s #blockchain #Innovations https://www.albawaba.com/business/pr/sap-supports-wasl …’s-blockchain-innovations-transform-dubai’s-real-estate-sector-1041404,99674560,9.25325E+17
Siba Bot,1,0,7.9135E+17,1.50945E+12,Siba bot can provide Items Quantity details in single hit and customize to the customer's requirement #chatbots #ai #OracleEBS #SAP #Slackpic.twitter.com/sViu5SWeoG,7.9135E+17,9.25325E+17
Bala,1,0,70677214,1.50945E+12,Looking forward speaking to #German speaking #SAP #MDM / #MDG consultants for a long-term contract.Just ping me your…https://lnkd.in/fQ4dqGM ,70677214,9.25324E+17
(((Naomi Bloom))),1,1,19921435,1.50945E+12,"#SAP's brand is damaged every time one of these project goes off the rails, That's why #EnSW vendors need tight controls over SIs/projects.",19921435,9.25324E+17
SAPinsider,1,0,33005367,1.50945E+12,"Learn the “how” behind #SAP #S4HANA to achieve greater competitive advantage in Copenhagen, 22 Nov: http://bit.ly/2xzfIHX  #RoadtoS4HANApic.twitter.com/mL3Nxyt5m3",33005367,9.25324E+17
Peter Amps,0,0,3308239516,1.50945E+12,Want to know more about NetApp's #SAP offering? Join the team at  @SAPTechEd Barcelona: http://bit.ly/2x8Kquc pic.twitter.com/HbZpcPmdjx,3308239516,9.25324E+17
Consultor SAP,1,0,116235467,1.50945E+12,¿Quieres #descargar el programa #SAP para ver como funciona? http://bit.ly/2lvK6Bq  #demopic.twitter.com/HO2x6XmOAm,116235467,9.25323E+17
Henry Himanen 📱,13,4,255421074,1.50945E+12,”Like a jump from @HIFKHockey to @NHL...” says #SAP’s Global COO @MarikaAuramo #GlobalLeadershippic.twitter.com/jY3VPWSPFI,255421074,9.25323E+17
Diony Ruiz R,0,0,119828299,1.50945E+12,#SAP What is Blockchain? https://news.sap.com/what-is-blockchain/#.WeOrPYKJF6w.twitter …pic.twitter.com/UhZCAEhkm2,119828299,9.25323E+17
Johann Dornbach,0,0,55179468,1.50945E+12,IDC positions #SAP S/4HANA Cloud as a Market Leading Cloud ERP solution #S4HC http://ow.ly/NMhc30gfjZI ,55179468,9.25322E+17
1905,0,0,3386269389,1.50945E+12,"Happy Halloween from all of us here at @1905ideas! 
#SAP #UserXpress #IDMgmt #SAPSecuritypic.twitter.com/ThkstdRnWa",3386269389,9.25322E+17
Intellify.de,0,0,3959180075,1.50945E+12,SAP Transportauftrag Freigabestatus zurücknehmen https://goo.gl/HknPc8   - Mehr auf: Intellify GmbH - Business Intelligence Architects #SAP,3959180075,9.2532E+17
Meridian Consult Ltd,0,0,3433036475,1.50945E+12,#thermalbridging details can make difference between a pass & fail under #SAP - call Meridian for expert advice and solutions 01785 859200,3433036475,9.2532E+17
Annapurna (DE),0,1,3295700046,1.50945E+12,"#Jobs: #PHP Backend Developer- #Hamburg; #SAP FI/CO-Berater- #Essen; Frontend Developer- #Bayern
http://ow.ly/yGAb30gdkAL pic.twitter.com/7z4l667yiJ",3295700046,9.2532E+17
Hicron,5,0,2977741060,1.50945E+12,https://buff.ly/2yZUBCv  Spotkajmy się na #SAP #DigitalFinanceForum  konferencja dedykowana obszarowi nowoczesnych finansów i IT w finansachpic.twitter.com/HDGfL3hTES,2977741060,9.2532E+17
juan carlos gomez,0,0,93637149,1.50945E+12,"Lo invitamos a mejorar el uso de #SAP.
https://lnkd.in/eHcu8Tu pic.twitter.com/3oofgBntUh",93637149,9.2532E+17
Jobs in Bahrain,0,0,9.13384E+17,1.50945E+12,#Job: #SAP HCM TechnoFunctional Consultants for Bahrain - #Manama. VAM Systems is a Business Consulting  IT Soluti… http://ift.tt/2yhBkgz ,9.13384E+17,9.25319E+17
juan carlos gomez,0,1,93637149,1.50945E+12,#Winshuttle Latinoamérica agradece a RPM y a las organizaciones que  participaron en el evento de Medellín el 17 de Octubre; mejorar #SAP! pic.twitter.com/ypApOMJMhA,93637149,9.25318E+17
Oreka IT,0,2,271931775,1.50945E+12," Hacer aplicaciones móviles multiplataforma integradas con SAP es más fácil con #SAPUI5 y Cordova. #SAP
http://orekait.com/blog/aplicaciones-sapui5-para-dispositivos-moviles/ …pic.twitter.com/uqo3KezFy0",271931775,9.25318E+17
Joe @ Gekkobrain,0,0,4703981416,1.50945E+12,#SAP #S4HANA is now live at over 1000 companies! Could a new #digitalcore boost your business? via @SAPNewshttps://hubs.ly/H092CJs0 ,4703981416,9.25318E+17
margueritethevenin,0,0,8.44202E+17,1.50945E+12,What to know more about the State of Recruitment for Small Businesses? http://hrprofessionalsmagazine.com/the-state-of-recruitment-for-small-businesses/ … #workconnect #successfactors #sap #hr,8.44202E+17,9.25317E+17
Kaar Technologies,0,0,135541362,1.50945E+12,"Do you know what an #SAP AMS partner can provide?
http://ow.ly/zzqa30geUUI ",135541362,9.25317E+17
itelligence NL,1,0,322469621,1.50945E+12,#itelligence now offers full end-to-end managed #cloud services for #SAP #S4HANA on AWS.https://itel.li/YOnfQ ,322469621,9.25317E+17
SAPinsider,1,1,33005367,1.50945E+12,Discover all the ways #SAP has been committing to @SAPBusinessOne for long-term success: http://bit.ly/2yOTUfs pic.twitter.com/R2h7qlaQGx,33005367,9.25316E+17
G3G,0,0,982684850,1.50945E+12,Welcome to G3G Paul Smith https://hubs.ly/H08PlyY0  by @G3Gnews #SAP #newstarter,982684850,9.25316E+17
Chris Hashley,1,0,12942922,1.50945E+12,How to Get Your #SAP Upgrade Right by @Symmetry_Corp http://bit.ly/2xE5o1B  #technewspic.twitter.com/yNGFKAWAym,12942922,9.25315E+17
Lcc Infotech,0,0,7.53478E+17,1.50945E+12,#LCCInfotech offers the best #Training of advanced #SapModules for those looking forward to making it big in the #SAP industry. pic.twitter.com/ltzB83GZAE,7.53478E+17,9.25314E+17
Jorge Weiss,0,0,883508881,1.50945E+12,Mining player CPM goes live with SAP Leonardo in Australia http://zd.net/2yYzAYT  @SAPLeonardo #CiticPacificMining #SAP,883508881,9.25314E+17
Frank Geisler,0,0,634338098,1.50945E+12,Labdoo Schweiz schafft nachhaltig Ordnung http://www.linkedin.com/pulse/labdoo-schweiz-schafft-nachhaltig-ordnung-frank-geisler?trk=mp-reader-card … #SAP,634338098,9.25313E+17
BASF Career,0,0,114701396,1.50945E+12,#BASF is recruiting a Customer Services Officer with strong #SAP experience in #Cheadle. Apply now!:http://on.basf.com/CSOBTC pic.twitter.com/CHvth86MLV,114701396,9.25313E+17
Pandiyan,0,0,9.17253E+17,1.50945E+12,"#SAP MII CONSULTANT Apply http://png.to/w8Z2GwFp 
#Wisconsin #WisconsinJobs #SAPJobs #USAJobs #JobsInUSA",9.17253E+17,9.2531E+17
Freelance - SAP,0,0,628155824,1.50945E+12,#job Architecte BI/Reporting - Brussels - iStorm IT & New... https://www.ictjob.be/en/ln/j93366  #SAP #jobs #Belgium,628155824,9.25309E+17
G3G,0,0,982684850,1.50945E+12,Cash Flow? Check the Forecast https://hubs.ly/H08PlV00  by @G3Gnews #tip #SAP #SAPBusinessOne,982684850,9.25309E+17
Zero Spread,0,0,9.12266E+17,1.50945E+12,"S&P 500 Futures in highest price ever!
#SAP #Stockmarket #financialmarket #FX #money #investmentpic.twitter.com/x8XGMbVrBE",9.12266E+17,9.25309E+17
P.sake016,2,0,7.71973E+17,1.50945E+12,@koshKeptures @sake016 #photography #litty #SAP pic.twitter.com/aJlvgyJtVC,7.71973E+17,9.25308E+17
Nadia Casagrande,1,0,199721988,1.50945E+12,See how you can interact with stories & get live updates on the go with the #SAP #Analytics Cloud Mobile App for iOShttp://spr.ly/60108CeX0 ,199721988,9.25307E+17
USF,2,4,1091646775,1.50945E+12,Retour sur le #LivreBlanc de l'#USF_fr et du @CIGREF sur les #AccèsIndirects #SAP ce mois-ci dans @ITforB avec @CMollyMitton et @pgeai.pic.twitter.com/knBh6OFWhr,1091646775,9.25307E+17
Nadia Casagrande,2,1,199721988,1.50945E+12,#SAPPartners don’t miss our Nov 7 #SAP #Cloud Platform Enablement Insights Webinar! Get the latest news: https://psd.sap-ag.de/psd-registration/index.html#/event/2ff5eaa11bed1f9e674141032e121949b3e627ab41b4dd842dd14025ed6f568a01a5a2f3016a8efe8b5cca41bbeb5f7f3bcc3be60b8eab9f3e10b8d7b958b03e/23885 … @sapcppic.twitter.com/wKri08jlmH,199721988,9.25307E+17
Nadia Casagrande,0,0,199721988,1.50945E+12,Hear from a #SAPPartner how they are using the #SAP Funnel Mastery tool & what impact it has had on their business. https://partneredge.sap.com/en/library/education/cross/enabl_insights/te_tv_ei_funnel_workshop.html …pic.twitter.com/ky4DRSZzkw,199721988,9.25306E+17
Nadia Casagrande,1,0,199721988,1.50945E+12,#SAPPartners dip your toes into the #SAP #Cloud Platform waters. Join upcoming webinars or catch the replays https://partneredge.sap.com/en/library/education/products/tech_plat/hnc/e_ws_hnc_gssp_enablement.html …pic.twitter.com/Gi61ERj7ne,199721988,9.25306E+17
SAP AFARIA,1,1,9.11505E+17,1.50944E+12,"SAP Mobile Secure Cloud Edition: Android for Work: https://goo.gl/aD9jkP  
Learn more on #AFW
#SAP #Android #Cloud #MobileSecure #Afaria",9.11505E+17,9.25305E+17
VSR Infotech,0,0,7.65951E+17,1.50944E+12,"SAP HANA is a powerful database from #SAP built on In-memory technology. #SAPHANA ADMINISTRATION 
http://www.saphanaadminonlinetraining.co.in/ pic.twitter.com/anbaGeQNUZ",7.65951E+17,9.25305E+17
Datavard,2,1,154512680,1.50944E+12,"Datavard and #IBM partner to drive faster, risk-free #SAP S/4HANA migrations  http://bit.ly/2ygiSEN ",154512680,9.25305E+17
SAP Re-Engineering,0,0,235172341,1.50944E+12,#SAP Photos: Afghanistan woos farmers with saffron to <b>sap</b> poppy production: Women… https://goo.gl/fb/hkczRA ,235172341,9.25304E+17
SAP Re-Engineering,0,0,235172341,1.50944E+12,#SAP Letter: Gathering <b>sap</b> for syrup with grandfather evokes memories: When mature… https://goo.gl/fb/JtDeSn ,235172341,9.25304E+17
SAP Re-Engineering,0,0,235172341,1.50944E+12,#SAP <b>SAP</b> opens Leonardo Centre in India: SAP has opened the doors to its first… https://goo.gl/fb/D1MEaA ,235172341,9.25304E+17
MBA Jobs in Africa,0,0,443864260,1.50944E+12,"Presales #business Architect: #SAP, South #africa. http://www.MBA-Exchange.com/mba-job/SAP-Presales-Business-Architect-in_f5e8be0b6aa1f9f5 … #MBA #jobs #Africa",443864260,9.25303E+17
Frans Buys,0,0,2430610126,1.50944E+12,#oesummit #runprouder #sap pic.twitter.com/5PRIpzVTop,2430610126,9.25303E+17
Stephan Wilhelm,0,0,4852852679,1.50944E+12,#SAP: EMEA Deal #Support Specialist - License and Maintena... (#PraguePRCZ) #job https://workfor.us/lifeatsap/43879  #JobsatSAPpic.twitter.com/S23Gv5fGRn,4852852679,9.25303E+17
54Prototypes,1,0,8.88783E+17,1.50944E+12,The Making of a Successful #SAP implementation via @Symmetry_Corp https://buff.ly/2z0YEyq  #technewspic.twitter.com/0b5384iHKa,8.88783E+17,9.25303E+17
Nadia Casagrande,0,0,199721988,1.50944E+12,Help #retail customers excel with #SAP. Understand challenges & participate in compelling executive conversations. http://bit.ly/2iOrZ8W pic.twitter.com/vwvjPYCMWw,199721988,9.25302E+17
Steve Gouveia,0,0,25054295,1.50944E+12,New #job opening at #SAP in #DublinDIE! QA Automation #Engineer #Job https://workfor.us/lifeatsap/4w597  #JobsatSAPpic.twitter.com/JKEISVO1Hi,25054295,9.25302E+17
